opponent_team,was_home,round,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,saves,yellow_cards,red_cards,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution,total_points,player_id,avg_points_last3,avg_minutes_last3,xG_last5,xA_last5,xGI_last5,minutes_ratio,opp_avg_goals_conceded,opp_goals_allowed_last5
2,True,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.025727069351230425,0.0
9,False,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.027563395810363836,0.2
7,True,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.03056768558951965,0.0
14,True,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.0
1,False,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.018575851393188854,0.0
10,True,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.03808487486398259,0.0
15,False,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0407040704070407,0.0
5,True,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.0
16,False,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.03200883002207505,0.0
12,True,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.037199124726477024,0.0
8,False,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
5,False,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.0
17,True,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.0
4,False,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.0
19,True,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0
3,False,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.05145413870246085,0.0
13,True,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.022050716648291068,0.0
14,False,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.0
15,True,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0407040704070407,0.0
1,True,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.018575851393188854,0.0
10,False,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.03808487486398259,0.0
8,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
20,True,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,596,0.0,0.0,0.04,0.0,0.0,0.0,0.03773584905660377,0.0
11,False,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,596,0.0,0.0,0.024,0.0,0.0,0.0,0.04266958424507659,0.0
2,True,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,596,0.0,0.0,0.0,0.0,0.0,0.0,0.025727069351230425,0.0
9,False,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,596,0.0,0.0,0.0,0.0,0.0,0.0,0.027563395810363836,0.2
7,True,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,596,0.0,0.0,0.0,0.0,0.0,0.0,0.03056768558951965,0.0
14,True,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,596,0.0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.0
1,False,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,596,0.0,0.0,0.0,0.0,0.0,0.0,0.018575851393188854,0.0
10,True,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,596,0.0,0.0,0.0,0.0,0.0,0.0,0.03808487486398259,0.0
15,False,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,596,0.0,0.0,0.0,0.0,0.0,0.0,0.0407040704070407,0.0
5,True,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,596,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.0
16,False,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,596,0.0,0.0,0.0,0.0,0.0,0.0,0.03200883002207505,0.0
12,True,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,596,0.0,0.0,0.0,0.0,0.0,0.0,0.037199124726477024,0.0
8,False,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,596,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
5,False,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,596,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.0
17,True,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,596,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.0
4,False,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,596,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.0
19,True,22,28,0,0,0,0,1,0,0,0,7.0,0.1,2.0,0.9,0.0,0.0,0.0,1.14,2,0,1,3,1,596,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0
3,False,23,90,1,0,0,0,2,0,0,0,9.4,24.8,41.0,7.5,0.48,0.02,0.5,1.44,3,0,1,4,2,596,0.3333333333333333,9.333333333333334,0.0,0.0,0.0,0.10370370370370371,0.05145413870246085,0.0
13,True,24,89,1,2,0,0,2,0,1,0,70.2,11.0,42.0,12.3,0.25,0.11,0.36,2.08,1,2,2,5,12,596,1.0,39.333333333333336,0.096,0.0040000000000001,0.1000000000000002,0.43703703703703706,0.022050716648291068,0.4
14,False,25,79,1,0,0,0,1,0,0,0,1.6,1.2,12.0,1.5,0.0,0.03,0.03,1.09,1,2,1,4,2,596,5.0,69.0,0.146,0.0260000000000001,0.1720000000000003,0.7666666666666667,0.030837004405286344,0.0
15,True,26,90,1,0,0,0,2,0,0,0,11.6,0.8,23.0,3.5,0.27,0.0,0.27,2.48,2,4,2,8,2,596,5.333333333333333,86.0,0.146,0.0320000000000001,0.1780000000000002,0.9555555555555556,0.0407040704070407,0.0
1,True,27,28,0,0,0,0,1,0,0,0,5.2,1.1,0.0,0.6,0.0,0.01,0.01,0.26,2,1,1,4,1,596,5.333333333333333,86.0,0.2000000000000001,0.0320000000000001,0.2320000000000003,0.9555555555555556,0.018575851393188854,0.0
10,False,28,90,1,0,0,0,2,0,0,0,8.8,11.9,13.0,3.4,0.02,0.02,0.04,2.14,2,0,4,6,2,596,1.6666666666666667,65.66666666666667,0.2000000000000001,0.0340000000000001,0.2340000000000002,0.7296296296296296,0.03808487486398259,0.0
8,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,596,1.6666666666666667,69.33333333333333,0.1080000000000001,0.0340000000000001,0.1420000000000003,0.7703703703703704,0.03380588876772083,0.0
20,True,6,90,1,0,0,0,1,0,0,0,2.4,0.8,6.0,0.9,0.02,0.01,0.03,1.15,0,2,2,4,2,597,4.0,66.33333333333333,0.3280000000000001,0.0360000000000001,0.0,0.7370370370370369,0.03773584905660377,0.0
11,False,7,16,0,0,0,0,0,0,0,0,0.2,0.1,5.0,0.5,0.03,0.0,0.03,0.27,0,3,3,6,1,597,4.0,66.33333333333333,0.1760000000000001,0.0360000000000001,0.0,0.7370370370370369,0.04266958424507659,0.0
2,True,8,30,0,0,0,0,1,0,0,0,4.2,10.6,4.0,1.9,0.0,0.11,0.11,0.19,0,1,1,2,1,597,4.0,65.33333333333333,0.1620000000000001,0.0140000000000001,0.0,0.7259259259259259,0.025727069351230425,0.0
9,False,9,28,0,0,1,0,0,0,0,0,7.2,0.3,17.0,2.5,0.36,0.27,0.63,0.45,1,4,1,6,4,597,1.3333333333333333,45.333333333333336,0.1620000000000001,0.0340000000000001,0.0,0.5037037037037038,0.027563395810363836,0.2
7,True,10,30,0,0,0,0,0,0,0,0,0.0,0.3,2.0,0.2,0.0,0.0,0.0,1.42,0,0,1,1,1,597,2.0,24.666666666666668,0.234,0.0880000000000001,0.0,0.2740740740740741,0.03056768558951965,0.0
14,True,11,90,1,1,0,0,2,0,1,0,36.0,5.2,29.0,7.0,0.21,0.05,0.26,0.63,2,1,2,5,6,597,2.0,29.33333333333333,0.082,0.0780000000000001,0.1600000000000002,0.3259259259259259,0.030837004405286344,0.2
1,False,12,90,1,1,0,0,4,0,0,0,41.6,10.7,13.0,6.5,0.03,0.01,0.04,1.93,1,3,2,6,6,597,3.6666666666666665,49.333333333333336,0.12,0.0860000000000001,0.2060000000000002,0.5481481481481482,0.018575851393188854,0.2
10,True,13,59,1,0,0,0,2,0,0,0,3.2,1.8,8.0,1.3,0.0,0.01,0.01,0.32,1,1,3,5,1,597,4.333333333333333,70.0,0.12,0.0880000000000001,0.2080000000000002,0.7777777777777778,0.03808487486398259,0.0
15,False,14,13,0,0,0,0,1,0,1,0,1.0,1.5,4.0,0.7,0.0,0.0,0.0,0.82,0,1,0,1,0,597,4.333333333333333,79.66666666666667,0.12,0.0680000000000001,0.1880000000000002,0.8851851851851852,0.0407040704070407,0.0
5,True,15,90,1,1,0,1,0,0,0,0,43.4,12.8,42.0,9.8,0.98,0.05,1.03,0.29,2,3,4,9,8,597,2.333333333333333,54.0,0.048,0.0140000000000001,0.0620000000000002,0.6,0.030204962243797196,0.2
16,False,16,90,1,0,0,0,3,0,0,0,3.2,0.3,9.0,1.3,0.09,0.0,0.09,2.32,2,1,2,5,2,597,3.0,54.0,0.244,0.0240000000000001,0.2680000000000003,0.6,0.03200883002207505,0.0
12,True,17,10,0,1,0,0,0,0,1,0,34.6,10.7,24.0,6.9,0.23,0.01,0.24,0.0,0,0,0,0,4,597,3.333333333333333,64.33333333333333,0.2200000000000001,0.0140000000000001,0.2340000000000003,0.7148148148148148,0.037199124726477024,0.2
8,False,18,90,1,0,1,1,0,0,0,0,36.0,31.5,29.0,9.7,0.33,0.1,0.43,1.31,2,5,4,11,5,597,4.666666666666667,63.333333333333336,0.2600000000000001,0.0140000000000001,0.2740000000000003,0.7037037037037037,0.03380588876772083,0.0
5,False,19,90,1,0,0,1,0,0,0,0,16.6,22.5,32.0,7.1,0.29,0.34,0.63,0.83,1,7,2,10,2,597,3.6666666666666665,63.333333333333336,0.326,0.0320000000000001,0.3580000000000002,0.7037037037037037,0.030204962243797196,0.2
17,True,20,90,1,0,0,0,1,0,0,0,10.8,1.9,36.0,4.9,0.21,0.08,0.29,0.48,0,5,2,7,2,597,3.6666666666666665,63.333333333333336,0.384,0.1000000000000001,0.4840000000000002,0.7037037037037037,0.033105022831050226,0.0
4,False,21,23,0,0,0,0,1,0,0,0,0.0,0.0,14.0,1.2,0.38,0.0,0.38,0.41,0,0,0,0,1,597,3.0,90.0,0.23,0.1060000000000001,0.3360000000000002,1.0,0.04371584699453552,0.0
19,True,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,597,1.6666666666666667,67.66666666666667,0.2880000000000001,0.1060000000000001,0.3940000000000002,0.7518518518518519,0.04285714285714286,0.0
3,False,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,597,1.0,37.66666666666666,0.242,0.1040000000000001,0.3460000000000002,0.4185185185185184,0.05145413870246085,0.0
13,True,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,597,0.3333333333333333,7.666666666666667,0.1760000000000001,0.0840000000000001,0.2600000000000003,0.08518518518518518,0.022050716648291068,0.4
14,False,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,597,0.0,0.0,0.1180000000000001,0.0160000000000001,0.1340000000000002,0.0,0.030837004405286344,0.2
15,True,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,597,0.0,0.0,0.0760000000000001,0.0,0.0760000000000002,0.0,0.0407040704070407,0.0
1,True,27,22,0,0,0,0,1,0,0,0,5.0,0.0,50.0,5.5,0.39,0.0,0.39,0.23,0,0,2,2,1,597,0.0,0.0,0.0,0.0,0.0,0.0,0.018575851393188854,0.2
10,False,28,32,0,1,0,0,0,0,1,0,36.4,11.5,19.0,6.7,0.13,0.02,0.15,0.77,0,1,0,1,5,597,0.3333333333333333,7.333333333333333,0.0780000000000001,0.0,0.0780000000000002,0.08148148148148147,0.03808487486398259,0.2
8,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,597,2.0,18.0,0.104,0.0040000000000001,0.1080000000000002,0.2,0.03380588876772083,0.0
20,True,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0
11,False,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.04266958424507659,0.0
2,True,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.025727069351230425,0.0
9,False,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.027563395810363836,0.0
7,True,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.03056768558951965,0.0
14,True,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.2
1,False,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.018575851393188854,0.2
10,True,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.03808487486398259,0.2
15,False,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0407040704070407,0.0
5,True,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.2
16,False,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.03200883002207505,0.0
12,True,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.037199124726477024,0.2
8,False,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
5,False,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.2
17,True,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.0
4,False,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.04371584699453552,0.0
19,True,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0
3,False,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.05145413870246085,0.0
13,True,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.022050716648291068,0.4
14,False,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.2
15,True,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.0407040704070407,0.0
1,True,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.018575851393188854,0.2
10,False,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.03808487486398259,0.2
8,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,598,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
20,True,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0
11,False,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.0,0.0,0.0,0.0,0.0,0.0,0.04266958424507659,0.0
2,True,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.0,0.0,0.0,0.0,0.0,0.0,0.025727069351230425,0.0
9,False,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.0,0.0,0.0,0.0,0.0,0.0,0.027563395810363836,0.0
7,True,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.0,0.0,0.0,0.0,0.0,0.0,0.03056768558951965,0.0
14,True,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0.2
1,False,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.0,0.0,0.0,0.0,0.0,0.0,0.018575851393188854,0.2
10,True,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.0,0.0,0.0,0.0,0.0,0.0,0.03808487486398259,0.2
15,False,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.0,0.0,0.0,0.0,0.0,0.0,0.0407040704070407,0.0
5,True,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.2
16,False,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.0,0.0,0.0,0.0,0.0,0.0,0.03200883002207505,0.0
12,True,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.0,0.0,0.0,0.0,0.0,0.0,0.037199124726477024,0.2
8,False,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
5,False,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.0,0.0,0.0,0.0,0.0,0.0,0.030204962243797196,0.0
17,True,20,2,0,0,0,0,0,0,0,0,0.0,0.1,2.0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,1,599,0.0,0.0,0.0,0.0,0.0,0.0,0.033105022831050226,0.0
4,False,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.007407407407407407,0.04371584699453552,0.0
19,True,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.007407407407407407,0.04285714285714286,0.0
3,False,23,5,0,0,0,0,0,0,0,0,1.0,4.0,0.0,0.5,0.0,0.01,0.01,0.03,0,0,1,1,1,599,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.007407407407407407,0.05145413870246085,0.0
13,True,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.3333333333333333,1.6666666666666667,0.0,0.0020000000000001,0.0020000000000002,0.01851851851851852,0.022050716648291068,0.4
14,False,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.3333333333333333,1.6666666666666667,0.0,0.0020000000000001,0.0020000000000002,0.01851851851851852,0.030837004405286344,0.0
15,True,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.3333333333333333,1.6666666666666667,0.0,0.0020000000000001,0.0020000000000002,0.01851851851851852,0.0407040704070407,0.0
1,True,27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.0,0.0,0.0,0.0020000000000001,0.0020000000000002,0.0,0.018575851393188854,0.0
10,False,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.0,0.0,0.0,0.0020000000000001,0.0020000000000002,0.0,0.03808487486398259,0.2
8,True,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,599,0.0,0.0,0.0,0.0,0.0,0.0,0.03380588876772083,0.0
20,True,6,90,1,1,0,0,1,0,1,0,45.6,11.0,12.0,6.9,0.08,0.01,0.09,1.15,4,3,4,11,9,673,2.6666666666666665,77.66666666666667,0.072,0.0120000000000001,0.0,0.862962962962963,0.03773584905660377,0.2
11,False,7,90,1,0,0,0,1,0,1,0,7.6,2.8,5.0,1.5,0.1,0.01,0.11,1.68,2,4,1,7,1,673,5.333333333333333,90.0,0.088,0.0140000000000001,0.0,1.0,0.04266958424507659,0.0
2,True,8,90,1,0,1,0,2,0,0,0,43.8,11.8,14.0,7.0,0.07,0.22,0.29,0.32,10,3,3,16,9,673,4.666666666666667,90.0,0.0800000000000001,0.0160000000000001,0.0,1.0,0.025727069351230425,0.0
9,False,9,90,1,0,0,1,0,0,0,0,21.0,3.6,0.0,2.5,0.0,0.01,0.01,1.53,4,6,4,14,5,673,6.333333333333333,90.0,0.0940000000000001,0.0580000000000001,0.0,1.0,0.027563395810363836,0.0
7,True,10,90,1,0,0,0,1,0,0,0,14.2,2.1,0.0,1.6,0.0,0.0,0.0,3.68,5,3,8,16,4,673,5.0,90.0,0.05,0.0540000000000001,0.0,1.0,0.03056768558951965,0.0
